Trade Date,Maturity Date,Tenor,Face Value (GHS),Coupon Rate(%),AVG Price(%),Settlement Amount (GHS)
08/07/2020,17/04/2023,23s,3020,19,106.69,3346.53
08/07/2020,29/05/2023,23s,5499000,18.85,100.76,5646222.45
08/07/2020,23/06/2025,25s,6660283,19.25,100.36,6719248.04
09/07/2020,29/11/2021,21s,1000000,23,104,1065794.62
09/07/2020,23/10/2024,ESLA/24,607718,19,99.81,629103.05
09/07/2020,29/12/1931,ESLA/31,74722648,20.5,85.33,71248456.59
09/07/2020,17/08/2020,20s,162740,17.5,106.9,185156.9
09/07/2020,16/11/2020,20s,7000,18,102,7320
09/07/2020,23/11/2020,20s,5090421,24,103.57,5422996.85
09/07/2020,01/03/2021,21s,15006996,24.75,104.99,17071413.27
09/07/2020,21/06/2021,21s,30594,24.5,107.99,33387.62
09/07/2020,19/07/2021,21s,8349,24.75,108.14,9999.21
09/07/2020,02/11/2026,26s,38583000,19,97.47,38793135.08
09/07/2020,25/03/2024,24s,1670867,19.75,107.73,1891589.91
09/07/2020,25/07/2022,22s,1360200,18.25,101.86,1497330.75
09/07/2020,21/09/2020,20s,258355,18.25,103.04,280203.74
09/07/2020,13/11/2020,20s,50000,6.25,100.59,50780.56
09/07/2020,28/11/2022,22s,247072,17.6,102.56,257934.8
09/07/2020,06/02/2023,23s,802567,16.5,100.51,861207.02
09/07/2020,22/03/2021,21s,239546,16.5,105.64,264793.04
09/07/2020,17/05/2021,21s,4866,16.25,102.76,5113.1
09/07/2020,29/05/2028,28s,1000,17.5,93.66,951.49
09/07/2020,28/06/2021,21s,546441,17.5,102.06,560301.55
09/07/2020,26/07/2021,21s,3115988,18,101.56,3417251.28
09/07/2020,18/10/2021,21s,92382,19.5,108.25,103959.69
09/07/2020,27/01/2025,25s,65610,21,105.26,75004.03
09/07/2020,15/04/2024,24s,128631,19.75,108.84,145584.13
09/07/2020,23/05/2022,22s,115831,19.7,105.87,125449.74
09/07/2020,08/07/2024,24s,53417582,19.5,100.31,58677542.18
09/07/2020,10/07/1934,34s,15000000,20,95.48,15673798.35
09/07/2020,01/08/1939,39s,9869294,20.2,97.9,10407332.38
09/07/2020,16/01/2023,23s,533288,20.75,108.82,632306.06
09/07/2020,06/03/2023,23s,10120453,20.75,104.6,11289364.49
09/07/2020,29/05/2023,23s,1522409,18.85,103.98,1612990.64
09/07/2020,23/06/2025,25s,7511377,19.25,100.32,7575252.07
10/07/2020,23/10/2024,ESLA/24,222541,19,99.9,230676.08
10/07/2020,27/10/2027,ESLA/27,472081,19.5,95.18,465774.67
10/07/2020,29/12/1931,ESLA/31,102792162,20.5,84.12,96834401.29
10/07/2020,17/08/2020,20s,82371,17.5,106.67,93565.91
10/07/2020,23/11/2020,20s,255701,24,106.36,279728.63
10/07/2020,01/03/2021,21s,148588,24.75,114.41,183134.1
10/07/2020,19/07/2021,21s,14884556,24.75,100.06,16633821.67
10/07/2020,02/11/2026,26s,34634629,19,97.99,35024207.08
10/07/2020,24/01/2022,22s,53542,18.75,112.06,64551.05
10/07/2020,15/03/1932,32s,3080000,19.75,94.71,3087377.85
10/07/2020,25/07/2022,22s,7230601,18.25,102.09,7980010.31
10/07/2020,21/09/2020,20s,82000,18.25,100.44,86843.14
10/07/2020,28/11/2022,22s,27407607,17.6,97.84,27331567.65
10/07/2020,06/02/2023,23s,514397,16.5,98.21,540409.34
10/07/2020,22/03/2021,21s,636048,16.5,101.33,675946.94
10/07/2020,07/04/2025,25s,96500,16.25,93.55,94065.47
10/07/2020,17/05/2021,21s,281016,16.25,102.84,295645.89
10/07/2020,29/05/2028,28s,10638894,17.5,90.58,9800798.42
10/07/2020,28/06/2021,21s,10195893,17.5,101.03,10355261.84
10/07/2020,26/07/2021,21s,2970139,18,101.62,3260678.89
10/07/2020,03/01/2022,22s,171346,20,104.51,179451.54
10/07/2020,27/01/2025,25s,190062,21,105.11,217093.92
10/07/2020,15/04/2024,24s,5000000,19.75,100.66,5252965.88
10/07/2020,11/06/2029,29s,4800000,19.8,99.14,4805722.6
10/07/2020,08/07/2024,24s,110342540,19.5,100.4,121365275.8
10/07/2020,10/07/1934,34s,15000000,20,95.7,15714710.11
10/07/2020,01/08/1939,39s,2680888,20.2,98.83,2853468.62
10/07/2020,16/01/2023,23s,80000,20.75,95,83843.96
10/07/2020,06/03/2023,23s,120000,20.75,96.97,124775.89
10/07/2020,17/03/2025,25s,89572,21.7,95,90913.86
10/07/2020,17/04/2023,23s,11281830,19,99.63,11717389.1
10/07/2020,29/05/2023,23s,746226,18.85,102.96,783371.06
10/07/2020,23/06/2025,25s,15081184,19.25,100.23,15204099.98
13/07/2020,23/10/2024,ESLA/24,190778,19,99.75,197775.99
13/07/2020,15/06/2029,ESLA/29,10612,19.85,98.14,10512.54
13/07/2020,29/12/1931,ESLA/31,65917753,20.5,87.54,57712540.8
13/07/2020,17/08/2020,20s,193181,17.5,105.51,217487.23
13/07/2020,23/11/2020,20s,140505,24,106.4,154042.18
13/07/2020,01/03/2021,21s,10131055,24.75,105.1,11570508.47
13/07/2020,21/06/2021,21s,11000,24.5,105.41,11750.64
13/07/2020,19/07/2021,21s,9634405,24.75,99.97,10777852.97
13/07/2020,02/11/2026,26s,52808489,19,98.02,53496899
13/07/2020,25/03/2024,24s,233000000,19.75,97.91,241427506.8
13/07/2020,15/03/1932,32s,4100975,19.75,97,4213149.11
13/07/2020,25/07/2022,22s,16743782,18.25,101.55,18414000.69
13/07/2020,21/09/2020,20s,307688,18.25,102.66,333137.29
13/07/2020,28/11/2022,22s,13000000,17.6,97.8,12977675
13/07/2020,06/02/2023,23s,160581,16.5,99.59,171134.31
13/07/2020,07/04/2025,25s,46964,16.25,93.91,46010.48
13/07/2020,17/05/2021,21s,5116057,16.25,100.06,5247232.61
13/07/2020,28/06/2021,21s,11905711,17.5,101.93,12215507.89
13/07/2020,26/07/2021,21s,143000,18,101.08,156418.25
13/07/2020,18/10/2021,21s,6924,19.5,100.95,7301.16
13/07/2020,03/01/2022,22s,276000,20,103.38,286403.03
13/07/2020,15/04/2024,24s,7323772,19.75,101.14,7740821.07
13/07/2020,23/05/2022,22s,9256,19.7,108.05,10246.48
13/07/2020,11/06/2029,29s,204800000,19.8,90.98,188666199.8
13/07/2020,08/07/2024,24s,51796631,19.5,100.41,52007251.59
13/07/2020,01/08/1939,39s,3528367,20.2,98.15,3739624.51
13/07/2020,16/01/2023,23s,5201,20.75,104.56,5956.88
13/07/2020,06/03/2023,23s,6010000,20.75,104.67,6722399.84
13/07/2020,29/05/2023,23s,150000,18.85,103,157765.35
13/07/2020,23/06/2025,25s,188153365,19.25,97.42,184724335.9
14/07/2020,23/10/2024,ESLA/24,6390778,19,99.92,6639260.12
14/07/2020,29/12/1931,ESLA/31,155025000,20.5,87.71,136067275.2
14/07/2020,17/08/2020,20s,699862,17.5,99.94,749266.55
14/07/2020,16/11/2020,20s,7711,18,102.04,8085.65
14/07/2020,23/11/2020,20s,5702,24,105.23,6188.47
14/07/2020,19/07/2021,21s,12669855,24.75,100,14186060.73
14/07/2020,02/11/2026,26s,361364,19,99.67,372253.09
14/07/2020,25/03/2024,24s,100000000,19.75,97.5,103252273.6
14/07/2020,15/03/1932,32s,10515806,19.75,93.54,10441612.32
14/07/2020,25/07/2022,22s,10100000,18.25,101.47,11104337.74
14/07/2020,21/09/2020,20s,701314,18.25,101.85,754012.53
14/07/2020,13/11/2020,20s,49333,6.25,100.29,49999.5
14/07/2020,28/11/2022,22s,261326,17.6,103.42,275700.69
14/07/2020,06/02/2023,23s,3049335,16.5,99.97,3262557.61
14/07/2020,22/03/2021,21s,10780,16.5,100,11332.18
14/07/2020,07/04/2025,25s,10000,16.25,90.66,9476.36
14/07/2020,17/05/2021,21s,5018859,16.25,100.24,5158530.98
14/07/2020,28/06/2021,21s,10026785,17.5,101.35,10234174.91
14/07/2020,26/07/2021,21s,1885978,18,101.63,2074371.04
14/07/2020,18/10/2021,21s,15123567,19.5,103.89,16400536.11
14/07/2020,03/01/2022,22s,680,20,103.76,708.59
14/07/2020,27/01/2025,25s,70000,21,107.87,82053.55
14/07/2020,15/04/2024,24s,2863295,19.75,101,3024018.92
14/07/2020,23/05/2022,22s,20000000,19.7,103.29,21199618.79
14/07/2020,11/06/2029,29s,260000000,19.8,92.3,243095518.6
14/07/2020,08/07/2024,24s,6004000,19.5,100.72,6050740.34
14/07/2020,10/07/1934,34s,2955,20,95.21,3087.88
14/07/2020,01/08/1939,39s,4733487,20.2,98.02,5009999.57
14/07/2020,16/01/2023,23s,1048551,20.75,104.21,1197887.39
14/07/2020,06/03/2023,23s,897223,20.75,104.54,1002899.46
14/07/2020,17/03/2025,25s,87664,21.7,108.61,101116.59
14/07/2020,29/05/2023,23s,1003787,18.85,100.58,1031994.9
14/07/2020,23/06/2025,25s,269667930,19.25,97.88,266087060.9
15/07/2020,23/10/2024,ESLA/24,334419,19,99.75,347032.72
15/07/2020,15/06/2029,ESLA/29,9841,19.85,100.58,9999.71
15/07/2020,29/12/1931,ESLA/31,52054077,20.5,89.46,46628011.26
15/07/2020,17/08/2020,20s,40459,17.5,106,45782.77
15/07/2020,23/11/2020,20s,94872,24,106.46,104193.02
15/07/2020,01/03/2021,21s,1543633,24.75,105.21,1766753.06
15/07/2020,21/06/2021,21s,11011,24.5,108.99,12171.01
15/07/2020,19/07/2021,21s,5848976,24.75,100,6552901.87
15/07/2020,02/11/2026,26s,48000000,19,97.78,48561099.43
15/07/2020,25/03/2024,24s,186059849,19.75,100.8,198343444.2
15/07/2020,15/03/1932,32s,18900000,19.75,93.9,18844617.32
15/07/2020,25/07/2022,22s,1858032,18.25,100.97,2034330.47
15/07/2020,21/09/2020,20s,4317065,18.25,100.75,4596105.11
15/07/2020,28/11/2022,22s,30056452,17.6,98.23,30162854.61
15/07/2020,06/02/2023,23s,57982,16.5,101.73,63086.36
15/07/2020,22/03/2021,21s,20583137,16.5,100.03,21653684.22
15/07/2020,07/04/2025,25s,10448,16.25,91.55,9999.1
15/07/2020,28/06/2021,21s,3025845,17.5,102.14,3113771.63
15/07/2020,26/07/2021,21s,136415,18,101.8,150343.05
15/07/2020,27/01/2025,25s,545000,21,107.64,637872.65
15/07/2020,15/04/2024,24s,188227,19.75,101.58,199980.66
15/07/2020,23/05/2022,22s,9244,19.7,108.19,10255.96
15/07/2020,11/06/2029,29s,160000000,19.8,95.97,155557238.2
15/07/2020,08/07/2024,24s,56883435,19.5,100.32,57126538.76
15/07/2020,10/07/1934,34s,987039,20,97.91,1058628.54
15/07/2020,01/08/1939,39s,1840652,20.2,98,1948796.19
15/07/2020,16/01/2023,23s,1257358,20.75,104.8,1444587.29
15/07/2020,06/03/2023,23s,756204,20.75,104.18,842995.4
15/07/2020,17/04/2023,23s,40000,19,100.21,41877.8
15/07/2020,29/05/2023,23s,1000000,18.85,100.79,1030665.71
15/07/2020,23/06/2025,25s,70675773,19.25,99.53,70943379.71
16/07/2020,23/10/2024,ESLA/24,334419,19,104.15,361901.98
16/07/2020,27/10/2027,ESLA/27,1866686,19.5,96.94,1880636.73
16/07/2020,29/12/1931,ESLA/31,115904541,20.5,89.53,103992727.1
16/07/2020,23/11/2020,20s,3678642,24,106.61,4048042.29
16/07/2020,01/03/2021,21s,25153722,24.75,105.84,28964415.37
16/07/2020,21/06/2021,21s,5046121,24.5,106.7,5469210.09
16/07/2020,19/07/2021,21s,14897505,24.75,99.94,16691063.62
16/07/2020,02/11/2026,26s,27217500,19,98.36,27707768.2
16/07/2020,25/03/2024,24s,154249824,19.75,101.03,164872797.2
16/07/2020,15/03/1932,32s,18900000,19.75,94.16,18903220.13
16/07/2020,25/07/2022,22s,5348690,18.25,102.35,5932835.84
16/07/2020,21/09/2020,20s,198098,18.25,106,221402.34
16/07/2020,13/11/2020,20s,52764,6.25,100.71,53714.57
16/07/2020,13/11/2020,20s,269140,6.25,100.71,274000.8
16/07/2020,28/11/2022,22s,10689726,17.6,101.42,11074464.59
16/07/2020,06/02/2023,23s,20054,16.5,98.65,21209.94
16/07/2020,22/03/2021,21s,23384488,16.5,100.6,24743111.48
16/07/2020,07/04/2025,25s,2198121,16.25,88.47,2037028.28
16/07/2020,17/05/2021,21s,9680141,16.25,103.09,10234197.77
16/07/2020,28/06/2021,21s,476283,17.5,102.42,491713.31
16/07/2020,18/10/2021,21s,600000,19.5,102.64,643777.29
16/07/2020,03/01/2022,22s,5064958,20,105.53,5372783.63
16/07/2020,27/01/2025,25s,435000,21,105.57,500371.97
16/07/2020,15/04/2024,24s,14466382,19.75,102.8,15553847.44
16/07/2020,23/05/2022,22s,70189,19.7,108.28,77975.27
16/07/2020,11/06/2029,29s,80245150,19.8,96.37,78379003.61
16/07/2020,08/07/2024,24s,73021675,19.5,100.65,73611531.61
16/07/2020,10/07/1934,34s,12141623,20,95.33,12715046.38
16/07/2020,16/01/2023,23s,133144016,20.75,100.02,146675106.1
16/07/2020,06/03/2023,23s,43445,20.75,107.73,49999.07
16/07/2020,17/04/2023,23s,484740,19,101.67,514867.81
16/07/2020,29/05/2023,23s,2144657,18.85,101.44,2225472.27
16/07/2020,23/06/2025,25s,12061878,19.25,100.1,12182620.79
17/07/2020,29/12/1931,ESLA/31,12639874,20.5,89.81,11380415.8
17/07/2020,17/08/2020,20s,1069931,17.5,100,1147603.88
17/07/2020,23/11/2020,20s,15001100,24,102.66,15924978.7
17/07/2020,19/07/2021,21s,11384385,24.75,106.52,13512560.37
17/07/2020,02/11/2026,26s,53847432,19,97.91,54606444.74
17/07/2020,24/01/2022,22s,50000,18.75,99.82,54342.3
17/07/2020,25/03/2024,24s,40420000,19.75,101.04,43232378.28
17/07/2020,15/03/1932,32s,38923702,19.75,93.03,38513515.79
17/07/2020,13/11/2020,20s,52764,6.25,100.8,53774.22
17/07/2020,28/11/2022,22s,219569,17.6,101.42,227560.38
17/07/2020,22/03/2021,21s,38033,16.5,99.92,40004.04
17/07/2020,07/04/2025,25s,130000,16.25,93.57,127147.89
17/07/2020,17/05/2021,21s,193674,16.25,100.2,199240.72
17/07/2020,28/06/2021,21s,14713,17.5,101.07,14998.4
17/07/2020,26/07/2021,21s,16973,18,99.73,18371.33
17/07/2020,03/01/2022,22s,320000,20,105.8,340509.43
17/07/2020,15/04/2024,24s,27000000,19.75,101.43,28676088.82
17/07/2020,23/05/2022,22s,13132000,19.7,103.51,13969894.69
17/07/2020,11/06/2029,29s,141068354,19.8,95.67,136880742.4
17/07/2020,08/07/2024,24s,19255826,19.5,100.81,19460630.28
17/07/2020,10/07/1934,34s,14131632,20,97.39,15097787.39
17/07/2020,01/08/1939,39s,2843675,20.2,98.02,3014659.74
17/07/2020,16/01/2023,23s,150043940,20.75,105.19,173148330.2
17/07/2020,06/03/2023,23s,1416426,20.75,104.94,1591337.95
17/07/2020,29/05/2023,23s,7425521,18.85,100.79,7661100.45
17/07/2020,23/06/2025,25s,7100000,19.25,100.35,7192393.84
20/07/2020,23/10/2024,ESLA/24,142286,19,99.58,147784.1
20/07/2020,27/10/2027,ESLA/27,3677392,19.5,99.07,3791011.1
20/07/2020,15/06/2029,ESLA/29,2000000,19.85,97.92,1984647.82
20/07/2020,29/12/1931,ESLA/31,5989921,20.5,90.25,5429533.28
20/07/2020,17/08/2020,20s,172206,17.5,102.35,188996.26
20/07/2020,23/11/2020,20s,15717338,24,102.91,16754611.16
20/07/2020,01/03/2021,21s,87161,24.75,114.73,108297.83
20/07/2020,21/06/2021,21s,2205280,24.5,106.71,2394879.29
20/07/2020,19/07/2021,21s,41444061,24.75,107.19,44422772.65
20/07/2020,02/11/2026,26s,34642877,19,97.76,35132479.6
20/07/2020,25/03/2024,24s,30667500,19.75,101.3,32929382.82
20/07/2020,15/03/1932,32s,30704137,19.75,93.35,30529144.77
20/07/2020,25/07/2022,22s,230000,18.25,101.33,253246.65
20/07/2020,21/09/2020,20s,99145,18.25,105.14,110157.14
20/07/2020,28/11/2022,22s,52165,17.6,98.25,52489.37
20/07/2020,06/02/2023,23s,42004904,16.5,95.93,43360634.49
20/07/2020,22/03/2021,21s,50872935,16.5,100,53617126.02
20/07/2020,17/05/2021,21s,82007,16.25,101.14,85249.81
20/07/2020,28/06/2021,21s,136816,17.5,101.32,139999.46
20/07/2020,18/10/2021,21s,17957,19.5,106.5,19999.43
20/07/2020,03/01/2022,22s,54925,20,105.6,58423.18
20/07/2020,27/01/2025,25s,899911,21,99.7,984439.51
20/07/2020,15/04/2024,24s,200000,19.75,101.18,212235.4
20/07/2020,23/05/2022,22s,15694,19.7,108.33,17476.19
20/07/2020,11/06/2029,29s,68277556,19.8,95.55,66281890.5
20/07/2020,08/07/2024,24s,22453841,19.5,100.51,22651761.34
20/07/2020,10/07/1934,34s,5267633,20,97.63,5649050.95
20/07/2020,01/08/1939,39s,956762,20.2,98.03,1015930
20/07/2020,16/01/2023,23s,10005150,20.75,104.55,10460670.88
20/07/2020,06/03/2023,23s,1604715,20.75,104.94,1805578.64
20/07/2020,17/03/2025,25s,17130,21.7,116.82,21225.72
20/07/2020,29/05/2023,23s,1054262,18.85,102.84,1110990.73
20/07/2020,23/06/2025,25s,56470000,19.25,99.81,56989217.56
20/07/2020,13/07/2026,26s,400000,19.5,100.52,402077.2
21/07/2020,23/10/2024,ESLA/24,1917765,19,99.75,1996077.27
21/07/2020,15/06/2029,ESLA/29,1305911,19.85,96.93,1283678.18
21/07/2020,29/12/1931,ESLA/31,6235803,20.5,90.88,5695215.22
21/07/2020,17/08/2020,20s,3164558,17.5,100.17,3405775.15
21/07/2020,23/11/2020,20s,461426,24,106.68,509591.78
21/07/2020,01/03/2021,21s,226346,24.75,104.99,259350.98
21/07/2020,21/06/2021,21s,2205280,24.5,106.87,2399759.74
21/07/2020,19/07/2021,21s,34531104,24.75,107.3,37077011.9
21/07/2020,02/11/2026,26s,197738,19,97.43,199979.84
21/07/2020,15/03/1932,32s,30000000,19.75,93.69,29946834.4
21/07/2020,21/09/2020,20s,122772,18.25,106.12,137669.39
21/07/2020,28/11/2022,22s,14866689,17.6,96.62,14732743.12
21/07/2020,06/02/2023,23s,20495633,16.5,96.43,21269628.57
21/07/2020,22/03/2021,21s,24109032,16.5,100.03,25427740.98
21/07/2020,07/04/2025,25s,3140000,16.25,89.32,2943577.87
21/07/2020,28/06/2021,21s,538324,17.5,102.52,557559.21
21/07/2020,27/01/2025,25s,1124,21,115.62,1409.19
21/07/2020,15/04/2024,24s,51931,19.75,104.25,56730.91
21/07/2020,23/05/2022,22s,355262,19.7,108.37,395961.13
21/07/2020,11/06/2029,29s,71381709,19.8,95,68939740.22
21/07/2020,08/07/2024,24s,8477897,19.5,100.95,8594564.65
21/07/2020,10/07/1934,34s,929387,20,97.93,999999.31
21/07/2020,01/08/1939,39s,1897166,20.2,97.86,2013385.45
21/07/2020,16/01/2023,23s,3509419,20.75,104.69,3676071.63
21/07/2020,06/03/2023,23s,10755422,20.75,104.74,12087029.42
21/07/2020,17/03/2025,25s,672000,21.7,100,720073.85
21/07/2020,17/04/2023,23s,4809875,19,100.2,5050652.43
21/07/2020,23/06/2025,25s,19974677,19.25,99.34,20076214.63
21/07/2020,13/07/2026,26s,6068915,19.5,100.47,6100876.3
22/07/2020,23/10/2024,ESLA/24,1917765,19,99.89,1999799.61
22/07/2020,27/10/2027,ESLA/27,219615,19.5,98.94,226338.05
22/07/2020,15/06/2029,ESLA/29,1305911,19.85,98.12,1299870.6
22/07/2020,29/12/1931,ESLA/31,21331530,20.5,91.11,19544074.25
22/07/2020,23/11/2020,20s,568646,24,106.83,629251.87
22/07/2020,01/03/2021,21s,340000,24.75,102.5,381343.39
22/07/2020,21/06/2021,21s,13418,24.5,107.18,14652.19
22/07/2020,19/07/2021,21s,623556,24.75,102.56,640352.24
22/07/2020,02/11/2026,26s,30421382,19,97.47,30794705.65
22/07/2020,25/03/2024,24s,47702,19.75,101.3,51273.23
22/07/2020,15/03/1932,32s,50000000,19.75,93.38,49780979.78
22/07/2020,25/07/2022,22s,1803855,18.25,110.87,2160078.72
22/07/2020,21/09/2020,20s,65117,18.25,106.97,73606.34
22/07/2020,28/11/2022,22s,1967,17.6,98.26,1981.23
22/07/2020,06/02/2023,23s,44731932,16.5,96.1,46292374.88
22/07/2020,22/03/2021,21s,9426181,16.5,100.13,9955004.49
22/07/2020,07/04/2025,25s,3500000,16.25,90,3306308.5
22/07/2020,17/05/2021,21s,299620,16.25,103.35,318346.81
22/07/2020,28/06/2021,21s,64049,17.5,99.98,64744.9
22/07/2020,15/04/2024,24s,16465804,19.75,101.46,17536749.52
22/07/2020,11/06/2029,29s,41500000,19.8,94.71,39982168.77
22/07/2020,08/07/2024,24s,2093989,19.5,101.45,2134407.24
22/07/2020,10/07/1934,34s,103879,20,96.31,110148.34
22/07/2020,16/01/2023,23s,44097,20.75,106.41,46974.29
22/07/2020,06/03/2023,23s,10501128,20.75,104.67,11799219.64
22/07/2020,17/04/2023,23s,4916915,19,101.28,5218625.52
22/07/2020,29/05/2023,23s,274100,18.85,103.28,290325.32
22/07/2020,23/06/2025,25s,10736756,19.25,98.74,10732144.87
22/07/2020,13/07/2026,26s,7441172,19.5,100.39,7478112.22
23/07/2020,23/10/2024,ESLA/24,2614813,19,99.05,2705855.9
23/07/2020,27/10/2027,ESLA/27,151955,19.5,99.13,156984.21
23/07/2020,29/12/1931,ESLA/31,5750863,20.5,90.92,5260945.39
23/07/2020,23/11/2020,20s,457500,24,106.89,506801.62
23/07/2020,01/03/2021,21s,885030,24.75,109.08,1051409.98
23/07/2020,19/07/2021,21s,5457880,24.75,107.28,5866084.77
23/07/2020,02/11/2026,26s,14471204,19,97.06,14597299.98
23/07/2020,25/03/2024,24s,15047678,19.75,101.13,16156486.28
23/07/2020,21/09/2020,20s,232749,18.25,106.53,262187.4
23/07/2020,13/11/2020,20s,161491,6.25,101,165061.91
23/07/2020,28/11/2022,22s,2091,17.6,98.41,2110.4
23/07/2020,06/02/2023,23s,55179809,16.5,97.21,57740174.16
23/07/2020,22/03/2021,21s,558000,16.5,100,588858.63
23/07/2020,07/04/2025,25s,3853189,16.25,91.89,3714495
23/07/2020,17/05/2021,21s,119749,16.25,102.72,126538.49
23/07/2020,28/06/2021,21s,94062,17.5,99.31,94496.6
23/07/2020,26/07/2021,21s,2202000,18,101.11,2420315.04
23/07/2020,18/10/2021,21s,1037792,19.5,101.17,1102194.22
23/07/2020,03/01/2022,22s,20000,20,101.33,20452.09
23/07/2020,27/01/2025,25s,59000,21,109.01,70134.53
23/07/2020,15/04/2024,24s,8148152,19.75,101.22,8662927.99
23/07/2020,23/05/2022,22s,6366379,19.7,105.2,6900520.41
23/07/2020,11/06/2029,29s,60087103,19.8,94.68,57901336.04
23/07/2020,08/07/2024,24s,5096000,19.5,100.57,5152362.75
23/07/2020,01/08/1939,39s,1924709,20.2,97.96,2045697.67
23/07/2020,16/01/2023,23s,103400,20.75,106.46,110256.37
23/07/2020,06/03/2023,23s,61397,20.75,104.58,68965.87
23/07/2020,17/04/2023,23s,111515,19,101.35,118497.06
23/07/2020,29/05/2023,23s,5699570,18.85,101.25,5924382.36
23/07/2020,23/06/2025,25s,94610404,19.25,99.26,95110108.32
23/07/2020,13/07/2026,26s,7290854,19.5,100.44,7334907.1
24/07/2020,23/10/2024,ESLA/24,3350637,19,99.42,3481604.9
24/07/2020,29/12/1931,ESLA/31,13397155,20.5,91.97,12404846.42
24/07/2020,17/08/2020,20s,482496,17.5,100.04,519347.74
24/07/2020,23/11/2020,20s,5443202,24,103.27,5836785.16
24/07/2020,21/06/2021,21s,2890869,24.5,107.38,3166349.58
24/07/2020,19/07/2021,21s,5576623,24.75,107.11,5988512.7
24/07/2020,02/11/2026,26s,18254716,19,96.93,18398657.38
24/07/2020,13/11/2020,20s,48923,6.25,100.97,49999.03
24/07/2020,28/11/2022,22s,10654815,17.6,99.19,10841325.17
24/07/2020,06/02/2023,23s,14477525,16.5,97.17,15150790.19
24/07/2020,07/04/2025,25s,3068500,16.25,90.56,2918531.4
24/07/2020,17/05/2021,21s,39447,16.25,103.43,41981.18
24/07/2020,28/06/2021,21s,2762835,17.5,102.77,2872613.07
24/07/2020,26/07/2021,21s,3136091,18,101.26,3453333.91
24/07/2020,18/10/2021,21s,3014839,19.5,102.53,3244546.9
24/07/2020,15/04/2024,24s,595090,19.75,102,637662.85
24/07/2020,11/06/2029,29s,61801556,19.8,94.58,59530371.32
24/07/2020,08/07/2024,24s,1910311,19.5,101.02,1941026.7
24/07/2020,01/08/1939,39s,134683,20.2,98.1,143414.73
24/07/2020,17/03/2025,25s,2689300,21.7,107.34,3083911.54
24/07/2020,17/04/2023,23s,111515,19,101.99,119262.16
24/07/2020,29/05/2023,23s,365018,18.85,104.46,391306.12
24/07/2020,23/06/2025,25s,50200000,19.25,99.33,50527276.32
27/07/2020,23/08/2022,22s,80000,20,100.89,87525.19
27/07/2020,24/12/2021,21s,400000,23,103.35,421711.81
27/07/2020,29/12/1931,ESLA/31,2114500,20.5,93.77,1999390.04
27/07/2020,17/08/2020,20s,45046492,17.5,100.01,48538302.58
27/07/2020,23/11/2020,20s,4949863,24,102.87,5297457.85
27/07/2020,21/06/2021,21s,183160,24.5,106.76,199861.3
27/07/2020,19/07/2021,21s,1127389,24.75,101.29,1147317.25
27/07/2020,02/11/2026,26s,7490618,19,96.72,7545881.43
27/07/2020,25/03/2024,24s,25030000,19.75,101.3,26970873.88
27/07/2020,21/09/2020,20s,676140,18.25,100.53,722417.75
27/07/2020,28/11/2022,22s,12550145,17.6,99.54,12832572.89
27/07/2020,06/02/2023,23s,6959414,16.5,97.25,7298286.77
27/07/2020,22/03/2021,21s,48601,16.5,95.44,49158.72
27/07/2020,07/04/2025,25s,7291523,16.25,89.37,6858561.84
27/07/2020,17/05/2021,21s,15926,16.25,101.67,16690.35
27/07/2020,26/07/2021,21s,934091,18,101.69,949904.23
27/07/2020,18/10/2021,21s,2000000,19.5,102.47,2154340
27/07/2020,27/01/2025,25s,70000,21,107.89,82591.92
27/07/2020,15/04/2024,24s,34099,19.75,109.67,39208.39
27/07/2020,11/06/2029,29s,27912746,19.8,95.27,27124037.49
27/07/2020,08/07/2024,24s,1529686,19.5,100.99,1556302.48
27/07/2020,10/07/1934,34s,16092253,20,96.44,15520008.11
27/07/2020,16/01/2023,23s,26493,20.75,104.83,27879.44
27/07/2020,06/03/2023,23s,265627,20.75,106.65,304495.44
27/07/2020,17/03/2025,25s,2689300,21.7,107.68,3097907.9
27/07/2020,17/04/2023,23s,6005470,19,101.46,6400088.51
27/07/2020,29/05/2023,23s,1245553,18.85,101.71,1302989.06
