Trade Date,Currency,Pairs code,Buying,Selling,Mid Rate,
21-Nov-17,USD,USDGHS,4.3983,4.4027,4.4005,
21-Nov-17,Pound Sterling,GBPGHS,5.8286,5.8349,5.8318,
21-Nov-17,Euro,EURGHS,5.1631,5.1668,5.165,
22-Nov-17,USD,USDGHS,4.4014,4.4058,4.4036,
22-Nov-17,Pound Sterling,GBPGHS,5.842,5.8483,5.8452,
22-Nov-17,Euro,EURGHS,5.1832,5.1865,5.1849,
23-Nov-17,USD,USDGHS,4.4014,4.4058,4.4036,
23-Nov-17,Pound Sterling,GBPGHS,5.8525,5.8602,5.8564,
23-Nov-17,Euro,EURGHS,5.2125,5.2174,5.215,
24-Nov-17,USD,USDGHS,4.4043,4.4087,4.4065,
24-Nov-17,Pound Sterling,GBPGHS,5.8784,5.8856,5.882,
24-Nov-17,Euro,EURGHS,5.2486,5.2527,5.2507,
27-Nov-17,USD,USDGHS,4.4054,4.4098,4.4076,
27-Nov-17,Pound Sterling,GBPGHS,5.879,5.8866,5.8828,
27-Nov-17,Euro,EURGHS,5.2566,5.2606,5.2586,
28-Nov-17,USD,USDGHS,4.4102,4.4146,4.4124,
28-Nov-17,Pound Sterling,GBPGHS,5.8501,5.8577,5.8539,
28-Nov-17,Euro,EURGHS,5.2406,5.2437,5.2422,
29-Nov-17,USD,USDGHS,4.4102,4.4146,4.4124,
29-Nov-17,Pound Sterling,GBPGHS,5.9101,5.9173,5.9137,
29-Nov-17,Euro,EURGHS,5.22,5.2232,5.2216,
30-Nov-17,USD,USDGHS,4.41,4.4144,4.4122,
30-Nov-17,Pound Sterling,GBPGHS,5.9601,5.9674,5.9638,
30-Nov-17,Euro,EURGHS,5.2549,5.2595,5.2572,
14-Dec-17,USD,USDGHS,4.4099,4.4143,4.4121,
14-Dec-17,Pound Sterling,GBPGHS,5.9119,5.9183,5.9151,
14-Dec-17,Euro,EURGHS,5.2019,5.2061,5.204,
15-Dec-17,USD,USDGHS,4.4099,4.4143,4.4121,
15-Dec-17,Pound Sterling,GBPGHS,5.8753,5.8834,5.8794,
15-Dec-17,Euro,EURGHS,5.1943,5.2005,5.1974,
18-Dec-17,USD,USDGHS,4.4093,4.4137,4.4115,
18-Dec-17,Pound Sterling,GBPGHS,5.9067,5.9148,5.9108,
18-Dec-17,Euro,EURGHS,5.2115,5.215,5.2133,
19-Dec-17,USD,USDGHS,4.4093,4.4137,4.4115,
19-Dec-17,Pound Sterling,GBPGHS,5.8895,5.8963,5.8929,
19-Dec-17,Euro,EURGHS,5.2124,5.2161,5.2143,
20-Dec-17,USD,USDGHS,4.4094,4.4138,4.4116,
20-Dec-17,Pound Sterling,GBPGHS,5.9126,5.9189,5.9158,
20-Dec-17,Euro,EURGHS,5.2388,5.2421,5.2405,
21-Dec-17,USD,USDGHS,4.4094,4.4138,4.4116,
21-Dec-17,Pound Sterling,GBPGHS,5.8874,5.8951,5.8913,
21-Dec-17,Euro,EURGHS,5.2333,5.2382,5.2358,
22-Dec-17,USD,USDGHS,4.4094,4.4138,4.4116,
22-Dec-17,Pound Sterling,GBPGHS,5.8958,5.9026,5.8992,
22-Dec-17,Euro,EURGHS,5.2249,5.2286,5.2268,
27-Dec-17,USD,USDGHS,4.4119,4.4164,4.4142,
27-Dec-17,Pound Sterling,GBPGHS,5.9159,5.9228,5.9194,
27-Dec-17,Euro,EURGHS,5.253,5.2573,5.2552,
28-Dec-17,USD,USDGHS,4.4119,4.4164,4.4142,
28-Dec-17,Pound Sterling,GBPGHS,5.9322,5.9396,5.9359,
28-Dec-17,Euro,EURGHS,5.2722,5.2759,5.2741,
29-Dec-17,USD,USDGHS,4.4134,4.4179,4.4157,
29-Dec-17,Pound Sterling,GBPGHS,5.9629,5.9708,5.9669,
29-Dec-17,Euro,EURGHS,5.2938,5.2989,5.2964,
02-Jan-18,USD,USDGHS,4.4145,4.4189,4.4167,
02-Jan-18,Pound Sterling,GBPGHS,5.9786,5.9863,5.9825,
02-Jan-18,Euro,EURGHS,5.3157,5.3197,5.3177,
03-Jan-18,USD,USDGHS,4.4145,4.4189,4.4167,
03-Jan-18,Pound Sterling,GBPGHS,5.9675,5.9752,5.9714,
03-Jan-18,Euro,EURGHS,5.3021,5.3066,5.3044,
03-Jan-18,Pound Sterling,GBPGHS,5.9815,5.9892,5.9854,
03-Jan-18,Euro,EURGHS,5.3373,5.3408,5.3391,
04-Jan-18,USD,USDGHS,4.416,4.4204,4.4182,
04-Jan-18,USD,USDGHS,4.831,4.8358,4.8334,
04-Jan-18,Pound Sterling,GBPGHS,6.0518,6.1081,6.08,
04-Jan-18,Euro,EURGHS,5.4427,5.4909,5.4668,
05-Jan-18,USD,USDGHS,4.4157,4.4201,4.4179,
05-Jan-18,Pound Sterling,GBPGHS,5.9828,5.9897,5.9863,
05-Jan-18,Euro,EURGHS,5.3119,5.3157,5.3138,
08-Jan-18,USD,USDGHS,4.4166,4.421,4.4188,
08-Jan-18,Pound Sterling,GBPGHS,5.9863,5.9935,5.9899,
08-Jan-18,Euro,EURGHS,5.284,5.2881,5.2861,
09-Jan-18,USD,USDGHS,4.4166,4.421,4.4188,
09-Jan-18,Pound Sterling,GBPGHS,5.9721,5.9785,5.9753,
09-Jan-18,Euro,EURGHS,5.2687,5.2721,5.2704,
10-Jan-18,USD,USDGHS,4.4173,4.4217,4.4195,
10-Jan-18,Pound Sterling,GBPGHS,5.9695,5.9773,5.9734,
10-Jan-18,Euro,EURGHS,5.2921,5.2957,5.2939,
11-Jan-18,USD,USDGHS,4.4178,4.4222,4.42,
11-Jan-18,Pound Sterling,GBPGHS,5.9751,5.9819,5.9785,
11-Jan-18,Euro,EURGHS,5.3173,5.3201,5.3187,
12-Jan-18,USD,USDGHS,4.4176,4.422,4.4198,
12-Jan-18,Pound Sterling,GBPGHS,6.0371,6.044,6.0406,
12-Jan-18,Euro,EURGHS,5.3639,5.3672,5.3656,
15-Jan-18,USD,USDGHS,4.4176,4.422,4.4198,
15-Jan-18,Pound Sterling,GBPGHS,6.0945,6.101,6.0978,
15-Jan-18,Euro,EURGHS,5.4174,5.4217,5.4196,
16-Jan-18,USD,USDGHS,4.4181,4.4225,4.4203,
16-Jan-18,Pound Sterling,GBPGHS,6.0793,6.0867,6.083,
16-Jan-18,Euro,EURGHS,5.3938,5.3979,5.3959,
17-Jan-18,USD,USDGHS,4.4181,4.4225,4.4203,
17-Jan-18,Pound Sterling,GBPGHS,6.1005,6.1088,6.1047,
17-Jan-18,Euro,EURGHS,5.4063,5.4132,5.4098,
18-Jan-18,USD,USDGHS,4.4191,4.4235,4.4213,
18-Jan-18,Pound Sterling,GBPGHS,6.1346,6.1416,6.1381,
18-Jan-18,Euro,EURGHS,5.4193,5.423,5.4212,
19-Jan-18,USD,USDGHS,4.4198,4.4242,4.422,
19-Jan-18,Pound Sterling,GBPGHS,6.1329,6.1395,6.1362,
19-Jan-18,Euro,EURGHS,5.4144,5.4192,5.4168,
22-Jan-18,USD,USDGHS,4.4198,4.4242,4.422,
22-Jan-18,Pound Sterling,GBPGHS,6.1532,6.1598,6.1565,
22-Jan-18,Euro,EURGHS,5.4118,5.4152,5.4135,
23-Jan-18,USD,USDGHS,4.4207,4.4251,4.4229,
23-Jan-18,Pound Sterling,GBPGHS,6.1828,6.1907,6.1868,
23-Jan-18,Euro,EURGHS,5.424,5.43,5.427,
24-Jan-18,USD,USDGHS,4.4219,4.4263,4.4241,
24-Jan-18,Pound Sterling,GBPGHS,6.2782,6.2862,6.2822,
24-Jan-18,Euro,EURGHS,5.4779,5.4815,5.4797,
25-Jan-18,USD,USDGHS,4.4219,4.4263,4.4241,
25-Jan-18,Pound Sterling,GBPGHS,6.3193,6.3274,6.3234,
25-Jan-18,Euro,EURGHS,5.5321,5.5372,5.5347,
26-Jan-18,USD,USDGHS,4.4219,4.4263,4.4241,
26-Jan-18,Pound Sterling,GBPGHS,6.2601,6.2672,6.2637,
26-Jan-18,Euro,EURGHS,5.4918,5.4947,5.4933,
29-Jan-18,USD,USDGHS,4.4219,4.4263,4.4241,
29-Jan-18,Pound Sterling,GBPGHS,6.2221,6.23,6.2261,
29-Jan-18,Euro,EURGHS,5.4666,5.4702,5.4684,
30-Jan-18,USD,USDGHS,4.4218,4.4262,4.424,
30-Jan-18,Pound Sterling,GBPGHS,6.2493,6.2573,6.2533,
30-Jan-18,Euro,EURGHS,5.5021,5.5082,5.5052,
31-Jan-18,USD,USDGHS,4.4218,4.4262,4.424,
31-Jan-18,Pound Sterling,GBPGHS,6.2675,6.2759,6.2717,
31-Jan-18,Euro,EURGHS,5.5108,5.5153,5.5131,
01-Feb-18,USD,USDGHS,4.4213,4.4257,4.4235,
01-Feb-18,Pound Sterling,GBPGHS,6.2787,6.2867,6.2827,
01-Feb-18,Euro,EURGHS,5.5062,5.5098,5.508,
02-Feb-18,USD,USDGHS,4.4213,4.4258,4.4236,
02-Feb-18,Pound Sterling,GBPGHS,6.2491,6.2563,6.2527,
02-Feb-18,Euro,EURGHS,5.4951,5.4991,5.4971,
05-Feb-18,USD,USDGHS,4.4203,4.4248,4.4226,
05-Feb-18,Pound Sterling,GBPGHS,6.1893,6.1974,6.1934,
05-Feb-18,Euro,EURGHS,5.4875,5.4927,5.4901,
06-Feb-18,USD,USDGHS,4.4203,4.4248,4.4226,
06-Feb-18,Pound Sterling,GBPGHS,6.1363,6.1447,6.1405,
06-Feb-18,Euro,EURGHS,5.4545,5.4581,5.4563,
07-Feb-18,USD,USDGHS,4.4194,4.4238,4.4216,
07-Feb-18,Pound Sterling,GBPGHS,6.1558,6.1637,6.1598,
07-Feb-18,Euro,EURGHS,5.4553,5.4584,5.4569,
07-Feb-18,USD,USDGHS,4.4194,4.4238,4.4216,
07-Feb-18,Pound Sterling,GBPGHS,6.1558,6.1637,6.1598,
07-Feb-18,Euro,EURGHS,5.4553,5.4584,5.4569,
08-Feb-18,USD,USDGHS,4.4179,4.4223,4.4201,
08-Feb-18,Pound Sterling,GBPGHS,6.2005,6.2076,6.2041,
08-Feb-18,Euro,EURGHS,5.4243,5.4295,5.4269,
09-Feb-18,USD,USDGHS,4.4164,4.4208,4.4186,
09-Feb-18,Pound Sterling,GBPGHS,6.0995,6.1073,6.1034,
09-Feb-18,Euro,EURGHS,5.4126,5.4181,5.4154,
12-Feb-18,USD,USDGHS,4.4164,4.4208,4.4186,
12-Feb-18,Pound Sterling,GBPGHS,6.103,6.1109,6.107,
12-Feb-18,Euro,EURGHS,5.4129,5.4174,5.4152,
13-Feb-18,USD,USDGHS,4.4162,4.4206,4.4184,
13-Feb-18,Pound Sterling,GBPGHS,6.1301,6.1384,6.1343,
13-Feb-18,Euro,EURGHS,5.4553,5.4593,5.4573,
14-Feb-18,USD,USDGHS,4.4159,4.4203,4.4181,
14-Feb-18,Pound Sterling,GBPGHS,6.1363,6.1442,6.1403,
14-Feb-18,Euro,EURGHS,5.4657,5.4688,5.4673,
15-Feb-18,USD,USDGHS,4.4159,4.4204,4.4182,
15-Feb-18,Pound Sterling,GBPGHS,6.2101,6.2182,6.2142,
15-Feb-18,Euro,EURGHS,5.5152,5.5189,5.5171,
16-Feb-18,USD,USDGHS,4.4159,4.4204,4.4182,
16-Feb-18,Pound Sterling,GBPGHS,6.1907,6.1987,6.1947,
16-Feb-18,Euro,EURGHS,5.493,5.4963,5.4947,
19-Feb-18,USD,USDGHS,4.4159,4.4204,4.4182,
19-Feb-18,Pound Sterling,GBPGHS,6.1721,6.1793,6.1757,
19-Feb-18,Euro,EURGHS,5.4688,5.4727,5.4708,
20-Feb-18,USD,USDGHS,4.4157,4.4201,4.4179,
20-Feb-18,Pound Sterling,GBPGHS,6.1745,6.1824,6.1785,
20-Feb-18,Euro,EURGHS,5.454,5.4581,5.4561,
21-Feb-18,USD,USDGHS,4.416,4.4205,4.4183,
21-Feb-18,Pound Sterling,GBPGHS,6.1727,6.1803,6.1765,
21-Feb-18,Euro,EURGHS,5.4471,5.4514,5.4493,
22-Feb-18,USD,USDGHS,4.416,4.4204,4.4182,
22-Feb-18,Pound Sterling,GBPGHS,6.1493,6.1572,6.1533,
22-Feb-18,Euro,EURGHS,5.4457,5.4503,5.448,
23-Feb-18,USD,USDGHS,4.4163,4.4207,4.4185,
23-Feb-18,Pound Sterling,GBPGHS,6.1718,6.1801,6.176,
23-Feb-18,Euro,EURGHS,5.4296,5.434,5.4318,
26-Feb-18,USD,USDGHS,4.416,4.4204,4.4182,
26-Feb-18,Pound Sterling,GBPGHS,6.1563,6.1642,6.1603,
26-Feb-18,Euro,EURGHS,5.4294,5.4339,5.4317,
27-Feb-18,USD,USDGHS,4.416,4.4204,4.4182,
27-Feb-18,Pound Sterling,GBPGHS,6.1382,6.1461,6.1422,
27-Feb-18,Euro,EURGHS,5.4182,5.4227,5.4205,
28-Feb-18,USD,USDGHS,4.4165,4.4209,4.4187,
28-Feb-18,Pound Sterling,GBPGHS,6.089,6.096,6.0925,
28-Feb-18,Euro,EURGHS,5.3857,5.3889,5.3873,
01-Mar-18,USD,USDGHS,4.4165,4.4209,4.4187,
01-Mar-18,Pound Sterling,GBPGHS,6.0683,6.0756,6.072,
01-Mar-18,Euro,EURGHS,5.3763,5.38,5.3782,
02-Mar-18,USD,USDGHS,4.4161,4.4206,4.4184,
02-Mar-18,Pound Sterling,GBPGHS,6.0845,6.0929,6.0887,
02-Mar-18,Euro,EURGHS,5.4447,5.4498,5.4473,
05-Mar-18,USD,USDGHS,4.4158,4.4202,4.418,
05-Mar-18,Pound Sterling,GBPGHS,6.0991,6.1061,6.1026,
05-Mar-18,Euro,EURGHS,5.4398,5.4436,5.4417,
07-Mar-18,USD,USDGHS,4.416,4.4204,4.4182,
07-Mar-18,Pound Sterling,GBPGHS,6.1241,6.132,6.1281,
07-Mar-18,Euro,EURGHS,5.4724,5.4764,5.4744,
08-Mar-18,USD,USDGHS,4.4167,4.4211,4.4189,
08-Mar-18,Pound Sterling,GBPGHS,6.1224,6.1303,6.1264,
08-Mar-18,Euro,EURGHS,5.4553,5.4593,5.4573,
09-Mar-18,USD,USDGHS,4.4164,4.4208,4.4186,
09-Mar-18,Pound Sterling,GBPGHS,6.1291,6.1361,6.1326,
09-Mar-18,Euro,EURGHS,5.4432,5.447,5.4451,
12-Mar-18,USD,USDGHS,4.4164,4.4208,4.4186,
12-Mar-18,Pound Sterling,GBPGHS,6.1361,6.1427,6.1394,
12-Mar-18,Euro,EURGHS,5.4423,5.4457,5.444,
13-Mar-18,USD,USDGHS,4.4159,4.4203,4.4181,
13-Mar-18,Pound Sterling,GBPGHS,6.1659,6.1734,6.1697,
13-Mar-18,Euro,EURGHS,5.4648,5.469,5.4669,
14-Mar-18,USD,USDGHS,4.4155,4.4199,4.4177,
14-Mar-18,Pound Sterling,GBPGHS,6.1521,6.16,6.1561,
14-Mar-18,Euro,EURGHS,5.4564,5.4605,5.4585,
16-Mar-18,USD,USDGHS,4.4144,4.4188,4.4166,
16-Mar-18,Pound Sterling,GBPGHS,6.1343,6.1408,6.1376,
16-Mar-18,Euro,EURGHS,5.4151,5.418,5.4166,
23-Mar-18,USD,USDGHS,4.4036,4.4082,4.4059,
23-Mar-18,Pound Sterling,GBPGHS,6.2324,6.2407,6.2366,
23-Mar-18,Euro,EURGHS,5.4389,5.4437,5.4413,
24-Mar-18,Pound Sterling,GBPGHS,5.4238,5.431,5.4274,
26-Mar-18,USD,USDGHS,4.402,4.4064,4.4042,
26-Mar-18,Pound Sterling,GBPGHS,6.2632,6.2703,6.2668,
26-Mar-18,Euro,EURGHS,5.4791,5.4825,5.4808,
27-Mar-18,USD,USDGHS,4.4015,4.4059,4.4037,
27-Mar-18,Pound Sterling,GBPGHS,6.229,6.237,6.233,
27-Mar-18,Euro,EURGHS,5.4607,5.4653,5.463,
28-Mar-18,USD,USDGHS,4.4022,4.4066,4.4044,
28-Mar-18,Pound Sterling,GBPGHS,6.2111,6.2177,6.2144,
28-Mar-18,Euro,EURGHS,5.4383,5.4412,5.4398,
29-Mar-18,USD,USDGHS,4.4022,4.4066,4.4044,
29-Mar-18,Pound Sterling,GBPGHS,6.178,6.1851,6.1816,
29-Mar-18,Euro,EURGHS,5.416,5.4198,5.4179,
03-Apr-18,USD,USDGHS,4.4026,4.407,4.4048,
03-Apr-18,Pound Sterling,GBPGHS,6.1923,6.2002,6.1963,
03-Apr-18,Euro,EURGHS,5.4015,5.4075,5.4045,
04-Apr-18,USD,USDGHS,4.4029,4.4073,4.4051,
04-Apr-18,Pound Sterling,GBPGHS,6.198,6.2059,6.202,
04-Apr-18,Euro,EURGHS,5.4159,5.4205,5.4182,
06-Apr-18,USD,USDGHS,4.4036,4.408,4.4058,
06-Apr-18,Pound Sterling,GBPGHS,6.202,6.21,6.206,
06-Apr-18,Euro,EURGHS,5.4001,5.4047,5.4024,
09-Apr-18,USD,USDGHS,4.4031,4.4075,4.4053,
09-Apr-18,Pound Sterling,GBPGHS,6.2211,6.2282,6.2247,
09-Apr-18,Euro,EURGHS,5.4229,5.4267,5.4248,
10-Apr-18,USD,USDGHS,4.4034,4.4078,4.4056,
10-Apr-18,Pound Sterling,GBPGHS,6.2396,6.2476,6.2436,
10-Apr-18,Euro,EURGHS,5.4395,5.4436,5.4416,
11-Apr-18,USD,USDGHS,4.403,4.4074,4.4052,
11-Apr-18,Pound Sterling,GBPGHS,6.2549,6.2629,6.2589,
11-Apr-18,Euro,EURGHS,5.4542,5.4584,5.4563,
12-Apr-18,USD,USDGHS,4.4025,4.4069,4.4047,
12-Apr-18,Pound Sterling,GBPGHS,6.2634,6.2723,6.2679,
12-Apr-18,Euro,EURGHS,5.422,5.4268,5.4244,
13-Apr-18,USD,USDGHS,4.402,4.4064,4.4042,
13-Apr-18,Pound Sterling,GBPGHS,6.2684,6.2769,6.2727,
13-Apr-18,Euro,EURGHS,5.4268,5.4313,5.4291,
16-Apr-18,USD,USDGHS,4.4021,4.4065,4.4043,
16-Apr-18,Pound Sterling,GBPGHS,6.3073,6.315,6.3112,
16-Apr-18,Euro,EURGHS,5.4472,5.451,5.4491,
17-Apr-18,USD,USDGHS,4.4021,4.4065,4.4043,
17-Apr-18,Pound Sterling,GBPGHS,6.2994,6.3079,6.3037,
17-Apr-18,Euro,EURGHS,5.4352,5.4397,5.4375,
19-Apr-18,USD,USDGHS,4.402,4.4064,4.4042,
19-Apr-18,Pound Sterling,GBPGHS,6.261,6.2694,6.2652,
19-Apr-18,Euro,EURGHS,5.4448,5.4512,5.448,
20-Apr-18,USD,USDGHS,4.403,4.407,4.405,
20-Apr-18,Pound Sterling,GBPGHS,6.1743,6.1823,6.1783,
20-Apr-18,Euro,EURGHS,5.4047,5.4107,5.4077,
23-Apr-18,USD,USDGHS,4.403,4.4074,4.4052,
23-Apr-18,Pound Sterling,GBPGHS,6.1413,6.1496,6.1455,
23-Apr-18,Euro,EURGHS,5.3824,5.3873,5.3849,
24-Apr-18,USD,USDGHS,4.4035,4.4079,4.4057,
24-Apr-18,Pound Sterling,GBPGHS,6.1473,6.1556,6.1515,
24-Apr-18,Euro,EURGHS,5.3787,5.3836,5.3812,
26-Apr-18,USD,USDGHS,4.4044,4.4088,4.4066,
26-Apr-18,Pound Sterling,GBPGHS,6.1358,6.1423,6.1391,
26-Apr-18,Euro,EURGHS,5.3368,5.3402,5.3385,
27-Apr-18,USD,USDGHS,4.4049,4.4093,4.4071,
27-Apr-18,Pound Sterling,GBPGHS,6.0713,6.0782,6.0748,
27-Apr-18,Euro,EURGHS,5.3318,5.3369,5.3344,
30-Apr-18,USD,USDGHS,4.4056,4.41,4.4078,
30-Apr-18,Pound Sterling,GBPGHS,6.0643,6.0712,6.0678,
30-Apr-18,Euro,EURGHS,5.3289,5.3327,5.3308,
02-May-18,USD,USDGHS,4.4065,4.4109,4.4087,
02-May-18,Pound Sterling,GBPGHS,5.9946,6.0024,5.9985,
02-May-18,Euro,EURGHS,5.2742,5.2786,5.2764,
04-May-18,USD,USDGHS,4.4058,4.4103,4.4081,
04-May-18,Pound Sterling,GBPGHS,5.9584,5.9663,5.9624,
04-May-18,Euro,EURGHS,5.258,5.2622,5.2601,
07-May-18,USD,USDGHS,4.4064,4.4108,4.4086,
07-May-18,Pound Sterling,GBPGHS,5.9795,5.9877,5.9836,
07-May-18,Euro,EURGHS,5.2512,5.256,5.2536,
08-May-18,USD,USDGHS,4.4072,4.4116,4.4094,
08-May-18,Pound Sterling,GBPGHS,5.948,5.9543,5.9512,
08-May-18,Euro,EURGHS,5.223,5.2259,5.2245,
09-May-18,USD,USDGHS,4.4083,4.4128,4.4106,
09-May-18,Pound Sterling,GBPGHS,5.9812,5.9886,5.9849,
09-May-18,Euro,EURGHS,5.2265,5.2307,5.2286,
10-May-18,USD,USDGHS,4.4098,4.4142,4.412,
10-May-18,Pound Sterling,GBPGHS,5.9484,5.9556,5.952,
10-May-18,Euro,EURGHS,5.2422,5.2463,5.2443,
11-May-18,USD,USDGHS,4.4101,4.4145,4.4123,
11-May-18,Pound Sterling,GBPGHS,5.9757,5.983,5.9794,
11-May-18,Euro,EURGHS,5.2696,5.2751,5.2724,
14-May-18,USD,USDGHS,4.4109,4.4153,4.4131,
14-May-18,Pound Sterling,GBPGHS,5.9953,6.003,5.9992,
14-May-18,Euro,EURGHS,5.2789,5.2834,5.2812,
15-May-18,USD,USDGHS,4.4116,4.416,4.4138,
15-May-18,Pound Sterling,GBPGHS,5.9517,5.9594,5.9556,
15-May-18,Euro,EURGHS,5.2313,5.2358,5.2336,
16-May-18,USD,USDGHS,4.412,4.4164,4.4142,
16-May-18,Pound Sterling,GBPGHS,5.9478,5.956,5.9519,
16-May-18,Euro,EURGHS,5.201,5.2058,5.2034,
17-May-18,USD,USDGHS,4.412,4.4164,4.4142,
17-May-18,Pound Sterling,GBPGHS,5.9575,5.9657,5.9616,
17-May-18,Euro,EURGHS,5.2026,5.2088,5.2057,
18-May-18,USD,USDGHS,4.4128,4.4172,4.415,
18-May-18,Pound Sterling,GBPGHS,5.9454,5.9531,5.9493,
18-May-18,Euro,EURGHS,5.1947,5.1992,5.197,
21-May-18,USD,USDGHS,4.4136,4.418,4.4158,
21-May-18,Pound Sterling,GBPGHS,5.9178,5.925,5.9214,
21-May-18,Euro,EURGHS,5.1846,5.1887,5.1867,
22-May-18,USD,USDGHS,4.4135,4.4179,4.4157,
22-May-18,Pound Sterling,GBPGHS,5.9309,5.9385,5.9347,
22-May-18,Euro,EURGHS,5.2025,5.2065,5.2045,
23-May-18,USD,USDGHS,4.4142,4.4187,4.4165,
23-May-18,Pound Sterling,GBPGHS,5.889,5.8972,5.8931,
23-May-18,Euro,EURGHS,5.1685,5.173,5.1708,
24-May-18,USD,USDGHS,4.4149,4.4193,4.4171,
24-May-18,Pound Sterling,GBPGHS,5.9107,5.9183,5.9145,
24-May-18,Euro,EURGHS,5.1843,5.1888,5.1866,
28-May-18,USD,USDGHS,4.4149,4.4193,4.4171,
28-May-18,Pound Sterling,GBPGHS,5.8727,5.879,5.8759,
28-May-18,Euro,EURGHS,5.133,5.1363,5.1347,
29-May-18,USD,USDGHS,4.4161,4.4205,4.4183,
29-May-18,Pound Sterling,GBPGHS,5.8646,5.8722,5.8684,
29-May-18,Euro,EURGHS,5.1156,5.1201,5.1179,
30-May-18,USD,USDGHS,4.4188,4.4232,4.421,
30-May-18,Pound Sterling,GBPGHS,5.8655,5.8722,5.8689,
30-May-18,Euro,EURGHS,5.1348,5.138,5.1364,
31-May-18,USD,USDGHS,4.4204,4.4248,4.4226,
31-May-18,Pound Sterling,GBPGHS,5.8827,5.8903,5.8865,
31-May-18,Euro,EURGHS,5.1611,5.1656,5.1634,
01-Jun-18,USD,USDGHS,4.4228,4.4272,4.425,
01-Jun-18,Pound Sterling,GBPGHS,5.8925,5.9001,5.8963,
01-Jun-18,Euro,EURGHS,5.1557,5.1602,5.158,
04-Jun-18,USD,USDGHS,4.4244,4.4288,4.4266,
04-Jun-18,Pound Sterling,GBPGHS,5.8906,5.8969,5.8938,
04-Jun-18,Euro,EURGHS,5.1754,5.1782,5.1768,
05-Jun-18,USD,USDGHS,4.4279,4.4323,4.4301,
05-Jun-18,Pound Sterling,GBPGHS,5.9152,5.922,5.9186,
05-Jun-18,Euro,EURGHS,5.1729,5.1761,5.1745,
07-Jun-18,USD,USDGHS,4.4356,4.44,4.4378,
07-Jun-18,Pound Sterling,GBPGHS,5.9632,5.9714,5.9673,
07-Jun-18,Euro,EURGHS,5.2456,5.25,5.2478,
08-Jun-18,USD,USDGHS,4.4406,4.445,4.4428,
08-Jun-18,Pound Sterling,GBPGHS,5.95,5.9576,5.9538,
08-Jun-18,Euro,EURGHS,5.2238,5.2283,5.2261,
11-Jun-18,USD,USDGHS,4.443,4.4475,4.4453,
11-Jun-18,Pound Sterling,GBPGHS,5.9452,5.9525,5.9489,
11-Jun-18,Euro,EURGHS,5.2473,5.2515,5.2494,
12-Jun-18,USD,USDGHS,4.4457,4.4501,4.4479,
12-Jun-18,Pound Sterling,GBPGHS,5.9635,5.9703,5.9669,
12-Jun-18,Euro,EURGHS,5.244,5.2477,5.2459,
13-Jun-18,USD,USDGHS,4.4484,4.4528,4.4506,
13-Jun-18,Pound Sterling,GBPGHS,5.9497,5.9574,5.9536,
13-Jun-18,Euro,EURGHS,5.2416,5.2456,5.2436,
14-Jun-18,USD,USDGHS,4.4512,4.4557,4.4535,
14-Jun-18,Pound Sterling,GBPGHS,5.9343,5.9412,5.9378,
14-Jun-18,Euro,EURGHS,5.1806,5.1839,5.1823,
18-Jun-18,USD,USDGHS,4.4534,4.458,4.4557,
18-Jun-18,Pound Sterling,GBPGHS,5.8981,5.9055,5.9018,
18-Jun-18,Euro,EURGHS,5.1697,5.1739,5.1718,
19-Jun-18,USD,USDGHS,4.4576,4.462,4.4598,
19-Jun-18,Pound Sterling,GBPGHS,5.8724,5.8796,5.876,
19-Jun-18,Euro,EURGHS,5.1576,5.1611,5.1594,
20-Jun-18,USD,USDGHS,4.4623,4.4667,4.4645,
20-Jun-18,Pound Sterling,GBPGHS,5.8844,5.8916,5.888,
20-Jun-18,Euro,EURGHS,5.1681,5.1721,5.1701,
21-Jun-18,USD,USDGHS,4.4653,4.4697,4.4675,
21-Jun-18,Pound Sterling,GBPGHS,5.9165,5.9228,5.9197,
21-Jun-18,Euro,EURGHS,5.1818,5.1845,5.1832,
22-Jun-18,USD,USDGHS,4.4697,4.4742,4.472,
22-Jun-18,Pound Sterling,GBPGHS,5.9246,5.931,5.9278,
22-Jun-18,Euro,EURGHS,5.1993,5.204,5.2017,
25-Jun-18,USD,USDGHS,4.4759,4.4804,4.4782,
25-Jun-18,Pound Sterling,GBPGHS,5.9364,5.9437,5.9401,
25-Jun-18,Euro,EURGHS,5.2308,5.2349,5.2329,
26-Jun-18,USD,USDGHS,4.5044,4.5089,4.5067,
26-Jun-18,Pound Sterling,GBPGHS,5.9634,5.9698,5.9666,
26-Jun-18,Euro,EURGHS,5.2573,5.2606,5.259,
27-Jun-18,USD,USDGHS,4.5074,4.5119,4.5097,
27-Jun-18,Pound Sterling,GBPGHS,5.92,5.9264,5.9232,
27-Jun-18,Euro,EURGHS,5.2186,5.2219,5.2203,
28-Jun-18,USD,USDGHS,4.5174,4.5219,4.5197,
28-Jun-18,Pound Sterling,GBPGHS,5.9119,5.9201,5.916,
28-Jun-18,Euro,EURGHS,5.2276,5.2339,5.2308,
29-Jun-18,USD,USDGHS,4.5207,4.5252,4.523,
29-Jun-18,Pound Sterling,GBPGHS,5.9637,5.9724,5.9681,
29-Jun-18,Euro,EURGHS,5.2781,5.2834,5.2808,
03-Jul-18,USD,USDGHS,4.5243,4.5287,4.5265,
03-Jul-18,Pound Sterling,GBPGHS,5.9648,5.9724,5.9686,
