Trade Date,Share code,Closing Price vwap (GHS),Price change(GHS),Total shares traded,Total value traded (GHS)
29/04/2021,SWL,0.05,0,0,0
29/04/2021,TBL,0.34,0,0,0
29/04/2021,TOTAL,3.25,0,0,0
29/04/2021,TLW,11.92,0,0,0
29/04/2021,UNIL,3.6,0,0,0
29/04/2021,AADS,0.41,0,0,0
29/04/2021,SCB PREF,0.87,0,0,0
29/04/2021,GLD,100.6,0,0,0
29/04/2021,SAMBA,0.55,0,0,0
29/04/2021,MMH,0.11,0,0,0
29/04/2021,HORDS,0.1,0,0,0
29/04/2021,IIL,0.05,0,1900,95
29/04/2021,DIGICUT,0.09,0,0,0
29/04/2021,POP,0.62,0,0,0
29/04/2021,TOTAL,,,159254,152526.41
30/04/2021,ACCESS,4.3,0,0,0
30/04/2021,ADB,5.06,0,0,0
30/04/2021,AGA,37,0,0,0
30/04/2021,ALW,0.1,0,0,0
30/04/2021,BOPP,2,0,13136,26272
30/04/2021,CAL,0.84,0,6125,5145
